   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.92968750E-03   3.52516187E-13   4.22532773E-13  -1.22780725E-13   3.30442969E-13  -2.93100374E-13   3.04345388E-13
   5.85937500E-03   7.04163680E-13   8.44023297E-13  -2.45018532E-13   6.60160894E-13  -5.85252763E-13   6.08156665E-13
   8.78906250E-03   1.05407639E-12   1.26343246E-12  -3.66172929E-13   9.88430280E-13  -8.75512609E-13   9.10900245E-13
   1.17187500E-02   1.40139342E-12   1.67972742E-12  -4.85708257E-13   1.31453072E-12  -1.16294219E-12   1.21204359E-12
   1.46484375E-02   1.74526167E-12   2.09188469E-12  -6.03096087E-13   1.63774645E-12  -1.44661399E-12   1.51105576E-12
   1.75781250E-02   2.08483835E-12   2.49889323E-12  -7.17817584E-13   1.95736784E-12  -1.72561410E-12   1.80740792E-12
   2.05078125E-02   2.41929350E-12   2.89975746E-12  -8.29365827E-13   2.27269298E-12  -1.99904544E-12   2.10057388E-12
   2.34375000E-02   2.74781245E-12   3.29350019E-12  -9.37248088E-13   2.58302909E-12  -2.26603107E-12   2.39003068E-12
   2.63671875E-02   3.06959823E-12   3.67916556E-12  -1.04098805E-12   2.88769409E-12  -2.52571731E-12   2.67525910E-12
   2.92968750E-02   3.38387388E-12   4.05582183E-12  -1.14012793E-12   3.18601800E-12  -2.77727683E-12   2.95574425E-12
   3.22265625E-02   3.68988474E-12   4.42256409E-12  -1.23423061E-12   3.47734442E-12  -3.01991164E-12   3.23097613E-12
   3.51562500E-02   3.98690063E-12   4.77851690E-12  -1.32288155E-12   3.76103191E-12  -3.25285596E-12   3.50045024E-12
   3.80859375E-02   4.27421787E-12   5.12283679E-12  -1.40569075E-12   4.03645536E-12  -3.47537896E-12   3.76366815E-12
   4.10156250E-02   4.55116135E-12   5.45471465E-12  -1.48229447E-12   4.30300741E-12  -3.68678742E-12   4.02013812E-12
   4.39453125E-02   4.81708636E-12   5.77337799E-12  -1.55235698E-12   4.56009965E-12  -3.88642822E-12   4.26937573E-12
   4.68750000E-02   5.07138037E-12   6.07809306E-12  -1.61557209E-12   4.80716400E-12  -4.07369063E-12   4.51090455E-12
   4.98046875E-02   5.31346467E-12   6.36816683E-12  -1.67166460E-12   5.04365386E-12  -4.24800859E-12   4.74425671E-12
   5.27343750E-02   5.54279588E-12   6.64294883E-12  -1.72039162E-12   5.26904534E-12  -4.40886265E-12   4.96897367E-12
   5.56640625E-02   5.75886736E-12   6.90183282E-12  -1.76154374E-12   5.48283840E-12  -4.55578187E-12   5.18460681E-12
   5.85937500E-02   5.96121048E-12   7.14425828E-12  -1.79494608E-12   5.68455794E-12  -4.68834549E-12   5.39071822E-12
   6.15234375E-02   6.14939568E-12   7.36971176E-12  -1.82045919E-12   5.87375481E-12  -4.80618441E-12   5.58688132E-12
   6.44531250E-02   6.32303350E-12   7.57772807E-12  -1.83797978E-12   6.05000686E-12  -4.90898251E-12   5.77268165E-12
   6.73828125E-02   6.48177538E-12   7.76789124E-12  -1.84744134E-12   6.21291981E-12  -4.99647775E-12   5.94771759E-12
   7.03125000E-02   6.62531436E-12   7.93983537E-12  -1.84881456E-12   6.36212819E-12  -5.06846307E-12   6.11160108E-12
   7.32421875E-02   6.75338560E-12   8.09324524E-12  -1.84210764E-12   6.49729610E-12  -5.12478713E-12   6.26395845E-12
   7.61718750E-02   6.86576679E-12   8.22785680E-12  -1.82736637E-12   6.61811799E-12  -5.16535475E-12   6.40443111E-12
   7.91015625E-02   6.96227835E-12   8.34345744E-12  -1.80467417E-12   6.72431936E-12  -5.19012729E-12   6.53267639E-12
   8.20312500E-02   7.04278356E-12   8.43988610E-12  -1.77415183E-12   6.81565739E-12  -5.19912266E-12   6.64836829E-12
   8.49609375E-02   7.10718852E-12   8.51703321E-12  -1.73595717E-12   6.89192146E-12  -5.19241525E-12   6.75119830E-12
   8.78906250E-02   7.15544192E-12   8.57484045E-12  -1.69028458E-12   6.95293371E-12  -5.17013560E-12   6.84087616E-12
   9.08203125E-02   7.18753474E-12   8.61330037E-12  -1.63736427E-12   6.99854941E-12  -5.13246982E-12   6.91713068E-12
   9.37500000E-02   7.20349979E-12   8.63245583E-12  -1.57746153E-12   7.02865737E-12  -5.07965891E-12   6.97971052E-12
   9.66796875E-02   7.20341113E-12   8.63239928E-12  -1.51087567E-12   7.04318014E-12  -5.01199777E-12   7.02838499E-12
   9.96093750E-02   7.18738336E-12   8.61327195E-12  -1.43793899E-12   7.04207434E-12  -4.92983410E-12   7.06294482E-12
   1.02539062E-01   7.15557084E-12   8.57526290E-12  -1.35901541E-12   7.02533068E-12  -4.83356703E-12   7.08320292E-12
   1.05468750E-01   7.10816680E-12   8.51860790E-12  -1.27449914E-12   6.99297413E-12  -4.72364558E-12   7.08899520E-12
   1.08398438E-01   7.04540232E-12   8.44358828E-12  -1.18481311E-12   6.94506384E-12  -4.60056702E-12   7.08018122E-12
   1.11328125E-01   6.96754533E-12   8.35052972E-12  -1.09040726E-12   6.88169310E-12  -4.46487488E-12   7.05664501E-12
   1.14257812E-01   6.87489951E-12   8.23980093E-12  -9.91756812E-13   6.80298917E-12  -4.31715699E-12   7.01829572E-12
   1.17187500E-01   6.76780319E-12   8.11181234E-12  -8.89360285E-13   6.70911308E-12  -4.15804316E-12   6.96506831E-12
   1.20117188E-01   6.64662825E-12   7.96701485E-12  -7.83737520E-13   6.60025928E-12  -3.98820285E-12   6.89692422E-12
